config,seed,accuracy,auc,brier,log_loss,best_round,fold
F2×H4,82,0.7229024126755491,0.7695897713924279,0.18314819037914276,0.5410882970708765,589,2025
F2×H4,83,0.7211019085343896,0.768434309207554,0.183436781167984,0.5421150027189497,461,2025
F2×H4,84,0.7229024126755491,0.7694067243833017,0.1831737756729126,0.5413026583453615,568,2025
F2×H4,85,0.7211019085343896,0.7694566334598355,0.18324701488018036,0.5413718921026062,596,2025
F2×H4,86,0.7227223622614332,0.7690561607707599,0.18323363363742828,0.5414226777461315,516,2025
F2×H4,87,0.7205617572920417,0.7691331774645342,0.18328851461410522,0.541434150185855,565,2025
F2×H4,88,0.7223622614332013,0.7691993934670642,0.18335409462451935,0.5415701000710456,637,2025
F2×H4,89,0.7193014043932301,0.767816410838529,0.18384380638599396,0.5427565066975765,551,2025
F2×H4,90,0.7216420597767375,0.7693297782822807,0.18331532180309296,0.5415136209724034,615,2025
F2×H4,91,0.7205617572920417,0.7689191402367399,0.18338099122047424,0.5417207728237379,535,2025
F2×H4,92,0.7214620093626215,0.7686927492771303,0.18348833918571472,0.541994622043505,565,2025
F2×H4,93,0.7207418077061577,0.7688752315442307,0.1834302693605423,0.5418525008923968,586,2025
F2×H4,94,0.7211019085343896,0.7681407845396222,0.18358954787254333,0.5424038042017921,522,2025
F2×H4,95,0.7229024126755491,0.7690563725490196,0.18320971727371216,0.5414386127240891,559,2025
F2×H4,96,0.7221822110190853,0.7685346921026475,0.18346792459487915,0.5421152070864144,536,2025
F2×H4,97,0.7203817068779258,0.7682415909912352,0.1836499571800232,0.5422846598720732,582,2025
F2×H4,98,0.7216420597767375,0.7691189177283817,0.18326658010482788,0.5415474973418425,553,2025
F2×H4,99,0.7230824630896651,0.7682853584982381,0.18350979685783386,0.542103083948159,520,2025
F2×H4,0,0.7157613535173643,0.7780162537065365,0.18057668209075928,0.5319278935508619,583,2026
F2×H4,1,0.7171861086375779,0.7776147437159465,0.1806376576423645,0.5322381373768417,524,2026
F2×H4,2,0.7168299198575245,0.7776111054821456,0.18063969910144806,0.5321842783287122,545,2026
F2×H4,3,0.7157613535173643,0.7775773316891263,0.18070712685585022,0.532337841874614,567,2026
F2×H4,4,0.7168299198575245,0.7775483631105609,0.1806512326002121,0.5323266569956565,478,2026
F2×H4,5,0.7175422974176313,0.7775178843217384,0.1807120442390442,0.5324425676706174,530,2026
F2×H4,6,0.7175422974176313,0.7774827376103037,0.18074576556682587,0.532328612401294,575,2026
F2×H4,7,0.715939447907391,0.7771562576111164,0.18076400458812714,0.532696411598196,477,2026
F2×H4,8,0.7161175422974176,0.77742988025131,0.18078678846359253,0.5323995824102054,596,2026
F2×H4,9,0.7175422974176313,0.7775874226394796,0.1806686669588089,0.5322473900782857,524,2026
F2×H4,10,0.7162956366874443,0.7774780696876913,0.180772602558136,0.5324790240244103,571,2026
F2×H4,11,0.716473731077471,0.777279339747059,0.18078704178333282,0.5326201700421979,524,2026
F2×H4,12,0.7161175422974176,0.7772985606048749,0.18073958158493042,0.5324221282863351,529,2026
F2×H4,13,0.7180765805877115,0.7775458918574132,0.18072807788848877,0.5325150592109639,531,2026
F2×H4,14,0.7162956366874443,0.777626894043923,0.1807188093662262,0.5322023488748131,576,2026
F2×H4,15,0.7162956366874443,0.7775214539096187,0.18071193993091583,0.5323763266007503,538,2026
F2×H4,16,0.715227070347284,0.7773766110167917,0.18078278005123138,0.5324673553317817,567,2026
F2×H4,17,0.7166518254674977,0.7771868736917804,0.1807808130979538,0.5326905038484303,512,2026
F2×H4,18,0.7171861086375779,0.7775683390735053,0.18066950142383575,0.5324339496876073,489,2026
F2×H4,19,0.715939447907391,0.7773087888470698,0.18082714080810547,0.5327241839444574,527,2026
F2×H4,20,0.7161175422974176,0.7774299488972307,0.1806582510471344,0.5324379358486476,490,2026
F2×H4,21,0.7170080142475512,0.7775241311005286,0.18079301714897156,0.532418353087103,641,2026
F2×H4,22,0.7166518254674977,0.7778211619997051,0.18060161173343658,0.5319898228017877,579,2026
F2×H4,23,0.717720391807658,0.777612203816878,0.1806814968585968,0.5323266837183139,531,2026
F2×H4,24,0.7161175422974176,0.7774734704109996,0.180730402469635,0.532309765662344,537,2026
F2×H4,25,0.7154051647373108,0.7770864447096922,0.1809055507183075,0.532775329543287,580,2026
F2×H4,26,0.7162956366874443,0.7777293824036342,0.18065914511680603,0.5322082438972224,561,2026
F2×H4,27,0.7162956366874443,0.7776609424206254,0.18061839044094086,0.5321046072177109,532,2026
F2×H4,28,0.7166518254674977,0.7774361956760208,0.18073175847530365,0.5323941756948634,551,2026
F2×H4,29,0.7155832591273374,0.7775526191576487,0.18068432807922363,0.5323078618787019,524,2026
F2×H4,30,0.7161175422974176,0.777843952445401,0.18060462176799774,0.5320436828028554,557,2026
F2×H4,31,0.7175422974176313,0.7776645120085055,0.18064196407794952,0.532456270753372,484,2026
F2×H4,32,0.7184327693677649,0.7777058368528096,0.1805821657180786,0.532351511342631,457,2026
F2×H4,33,0.7170080142475512,0.7775485004024023,0.18063262104988098,0.5323821098511747,474,2026
F2×H4,34,0.7157613535173643,0.7772323859372515,0.18076004087924957,0.5325860893176327,520,2026
F2×H4,35,0.7155832591273374,0.7774772459366419,0.18073993921279907,0.5322292438565868,601,2026
F2×H4,36,0.7168299198575245,0.777498526172081,0.1806899756193161,0.532268645628955,580,2026
F2×H4,37,0.7170080142475512,0.7773517611934726,0.18071132898330688,0.5325533867382662,483,2026
F2×H4,38,0.7168299198575245,0.7781365213597273,0.18052741885185242,0.5318316090440296,566,2026
F2×H4,39,0.7157613535173643,0.7776388384341372,0.1806468516588211,0.532263440792692,513,2026
F2×H4,40,0.7161175422974176,0.7775718400154646,0.1806555986404419,0.5322384977370731,544,2026
F2×H4,41,0.7155832591273374,0.7775097841030874,0.18072162568569183,0.5324495764009607,524,2026
F2×H4,42,0.7161175422974176,0.7771456861393178,0.18075886368751526,0.5327195581178222,466,2026
F2×H4,43,0.7180765805877115,0.7779716338580354,0.18047501146793365,0.5320626965017615,469,2026
F2×H4,44,0.716473731077471,0.7772968444568555,0.1808239221572876,0.5324803506152528,613,2026
F2×H4,45,0.7170080142475512,0.7775467156084623,0.1807171255350113,0.5323393238456238,567,2026
F2×H4,46,0.7162956366874443,0.7771927772409666,0.1809185892343521,0.5325705122807898,646,2026
F2×H4,47,0.7162956366874443,0.7778258299223174,0.18067878484725952,0.5321476346785511,599,2026
F2×H4,48,0.7162956366874443,0.7773985777114384,0.18078532814979553,0.5323384400667217,587,2026
F2×H4,49,0.7180765805877115,0.7775485004024023,0.18065504729747772,0.5324088598180886,494,2026
F2×H4,50,0.7166518254674977,0.7773661081909136,0.18074463307857513,0.5326707386410688,486,2026
F2×H4,51,0.7168299198575245,0.7774573386196183,0.18077529966831207,0.5322865584894657,599,2026
F2×H4,52,0.7166518254674977,0.7776684248259894,0.1806482970714569,0.532126514376482,568,2026
F2×H4,53,0.7166518254674977,0.7777050131017604,0.18061946332454681,0.5322806524445555,499,2026
F2×H4,54,0.7175422974176313,0.7778121007381633,0.18065902590751648,0.532169543838133,593,2026
F2×H4,55,0.7182546749777382,0.777758831503645,0.180532306432724,0.5319791184759425,525,2026
F2×H4,56,0.7148708815672307,0.7769255386714049,0.18100731074810028,0.532903161436543,625,2026
F2×H4,57,0.7171861086375779,0.7775160995277984,0.18073198199272156,0.5324637400107598,517,2026
F2×H4,58,0.7166518254674977,0.7772346512526371,0.1808255910873413,0.53267916347963,558,2026
F2×H4,59,0.7166518254674977,0.7775594837497257,0.18074952065944672,0.5322819575015633,604,2026
F2×H4,60,0.7173642030276046,0.7771846083763949,0.18081632256507874,0.5326390260662344,530,2026
F2×H4,61,0.7162956366874443,0.777738718248859,0.18058793246746063,0.5321008199643246,506,2026
F2×H4,62,0.7162956366874443,0.7774510231949076,0.18073026835918427,0.532471531823384,536,2026
F2×H4,63,0.716473731077471,0.7773193603188686,0.1808730661869049,0.532553600345637,628,2026
F2×H4,64,0.716473731077471,0.7774232215969952,0.18066416680812836,0.5324125081848488,479,2026
F2×H4,65,0.7168299198575245,0.7777446904439662,0.18063993752002716,0.5320832196691485,595,2026
F2×H4,66,0.7166518254674977,0.7777624010915252,0.180606871843338,0.5321605909154468,525,2026
F2×H4,67,0.7166518254674977,0.77777352173069,0.18060630559921265,0.53205597670932,561,2026
F2×H4,68,0.717720391807658,0.7776594322103685,0.18061299622058868,0.5323781891135988,486,2026
F2×H4,69,0.716473731077471,0.7777919188374567,0.1805669218301773,0.5320154878762205,537,2026
F2×H4,70,0.7166518254674977,0.7773000021692111,0.18084900081157684,0.532440133000125,625,2026
F2×H4,71,0.7162956366874443,0.7772157049785041,0.1808684766292572,0.5327081612118313,554,2026
F2×H4,72,0.716473731077471,0.7775451367522845,0.18075335025787354,0.5324249364752035,586,2026
F2×H4,73,0.7157613535173643,0.7774876801165992,0.1806403398513794,0.5324095572192896,498,2026
F2×H4,74,0.7162956366874443,0.7775373797632374,0.18073299527168274,0.5323710147180126,557,2026
F2×H4,75,0.7166518254674977,0.7775821369035802,0.18070921301841736,0.5322998907112475,558,2026
F2×H4,76,0.7175422974176313,0.7776743970210966,0.1806422770023346,0.5321588301532033,562,2026
F2×H4,77,0.716473731077471,0.7775004482578627,0.18073618412017822,0.5323212632958919,557,2026
F2×H4,78,0.717720391807658,0.7777025418486126,0.18066082894802094,0.5321836146651056,563,2026
F2×H4,79,0.7166518254674977,0.7775046356590297,0.18065696954727173,0.5323394127091536,525,2026
F2×H4,80,0.7170080142475512,0.777326705432391,0.1807759553194046,0.5325438530619391,527,2026
F2×H4,81,0.7170080142475512,0.7777044639343942,0.1806204915046692,0.5322781137587413,515,2026
F2×H4,82,0.716473731077471,0.7775801461718779,0.18069924414157867,0.5322750241887004,590,2026
F2×H4,83,0.7155832591273374,0.7774018040697146,0.18075528740882874,0.5324454812510679,560,2026
F2×H4,84,0.7155832591273374,0.777380111958751,0.1808195859193802,0.5325534648310183,569,2026
F2×H4,85,0.7162956366874443,0.7776625899227239,0.1806458830833435,0.5322047779075766,532,2026
F2×H4,86,0.7170080142475512,0.7774226037837082,0.18074455857276917,0.5323011544264177,571,2026
F2×H4,87,0.7173642030276046,0.7773891045743719,0.1807151883840561,0.5325668019689747,490,2026
F2×H4,88,0.7182546749777382,0.7773245087629264,0.18082332611083984,0.5326338387030783,551,2026
F2×H4,89,0.7187889581478183,0.777884178954973,0.18052083253860474,0.5319827974525044,519,2026
F2×H4,90,0.715227070347284,0.7775490495697686,0.1807173639535904,0.5323603137136006,562,2026
F2×H4,91,0.715939447907391,0.7778133363647373,0.18056277930736542,0.5321413403422642,523,2026
F2×H4,92,0.7161175422974176,0.7777547813943194,0.1806420236825943,0.5321648699936299,538,2026
F2×H4,93,0.716473731077471,0.7775517267606786,0.18076515197753906,0.5321411711851906,674,2026
F2×H4,94,0.7157613535173643,0.777538409452049,0.1807008534669876,0.5323104008676858,559,2026
F2×H4,95,0.7161175422974176,0.7773781898729694,0.18080967664718628,0.532469883202124,605,2026
F2×H4,96,0.7168299198575245,0.7775077247254645,0.18067248165607452,0.5322999928963057,500,2026
F2×H4,97,0.7154051647373108,0.7774596725809245,0.18085576593875885,0.5324100037909433,621,2026
F2×H4,98,0.7170080142475512,0.777399881983933,0.1807606816291809,0.5323848644572682,569,2026
F2×H4,99,0.7161175422974176,0.777705150393602,0.18060976266860962,0.532153121659686,517,2026
F4×H4,0,0.7230824630896651,0.7686337337354296,0.18341466784477234,0.5419504485266798,559,2025
F4×H4,1,0.7218221101908534,0.7688594187675071,0.18341843783855438,0.5419317163405152,554,2025
F4×H4,2,0.7223622614332013,0.7679263943480619,0.18377918004989624,0.5427076324212615,577,2025
F4×H4,3,0.7207418077061577,0.7675742776949489,0.18394657969474792,0.5432051509778741,589,2025
F4×H4,4,0.723262513503781,0.7691808275729646,0.1833646595478058,0.5418147114959375,586,2025
F4×H4,5,0.7225423118473172,0.7688814437065148,0.18346638977527618,0.5421162960723808,566,2025
F4×H4,6,0.7227223622614332,0.7680587557603686,0.1838807314634323,0.5429448295992517,624,2025
F4×H4,7,0.7212819589485056,0.7680792276588055,0.1837095022201538,0.5427000190900714,550,2025
F4×H4,8,0.7221822110190853,0.7682682044592031,0.18367503583431244,0.5425709743465693,533,2025
F4×H4,9,0.7212819589485056,0.7682000824523357,0.1836594045162201,0.5424367549193444,552,2025
F4×H4,10,0.723442563917897,0.7684371329176831,0.18361026048660278,0.5424653129286049,549,2025
F4×H4,11,0.7205617572920417,0.7679907043462546,0.18366971611976624,0.5426103519083474,517,2025
F4×H4,12,0.723262513503781,0.768188222869793,0.18358908593654633,0.5424349070668173,523,2025
F4×H4,13,0.7218221101908534,0.7679232176741665,0.18364861607551575,0.542578947800964,473,2025
F4×H4,14,0.7211019085343896,0.7685068079651216,0.18378935754299164,0.5428279725462553,587,2025
F4×H4,15,0.7189413035649982,0.7677948800487937,0.18400301039218903,0.5431877237740956,624,2025
F4×H4,16,0.7211019085343896,0.7682931942938465,0.18357592821121216,0.5423423340474566,526,2025
F4×H4,17,0.7203817068779258,0.7684266851902051,0.18343313038349152,0.5421473803529551,483,2025
F4×H4,18,0.7220021606049694,0.7680065171229782,0.18363147974014282,0.5424318130998527,505,2025
F4×H4,19,0.7203817068779258,0.7686006963269179,0.18356505036354065,0.5423992444010822,561,2025
F4×H4,20,0.7207418077061577,0.7682873350953285,0.18362995982170105,0.5423940902006362,567,2025
F4×H4,21,0.719841555635578,0.7682948179271709,0.18373200297355652,0.5426546298362044,569,2025
F4×H4,22,0.7203817068779258,0.7676351992409867,0.18382978439331055,0.5427661455832504,504,2025
F4×H4,23,0.7193014043932301,0.768205023945062,0.18368753790855408,0.5425349823146002,532,2025
F4×H4,24,0.7209218581202737,0.7679723502304148,0.18381494283676147,0.5429002026276307,579,2025
F4×H4,25,0.7216420597767375,0.7690523487620855,0.18328899145126343,0.5417154854054278,558,2025
F4×H4,26,0.7209218581202737,0.7681528559004247,0.18368005752563477,0.542595399091894,564,2025
F4×H4,27,0.7200216060496939,0.7684554870335232,0.18363036215305328,0.542347404448203,583,2025
F4×H4,28,0.7211019085343896,0.7682275430333424,0.18377898633480072,0.5427868101398183,541,2025
F4×H4,29,0.723262513503781,0.7682671455679047,0.18363915383815765,0.5424728346618372,534,2025
F4×H4,30,0.7223622614332013,0.7681146652209271,0.18359620869159698,0.5424865363240106,517,2025
F4×H4,31,0.7209218581202737,0.7682756872910455,0.1835447996854782,0.5421400729953396,507,2025
F4×H4,32,0.7200216060496939,0.7681603387322671,0.1837109923362732,0.5426998706578978,548,2025
F4×H4,33,0.7205617572920417,0.7674641529999097,0.1837209016084671,0.542896273255056,449,2025
F4×H4,34,0.7218221101908534,0.768756141569531,0.18340691924095154,0.5418891999330511,505,2025
F4×H4,35,0.7214620093626215,0.7680332011836992,0.18363039195537567,0.5425995778282949,506,2025
F4×H4,36,0.7216420597767375,0.7683649871238819,0.1837315857410431,0.5426298631536797,588,2025
F4×H4,37,0.7207418077061577,0.7674211620131924,0.18393193185329437,0.5433319233156033,524,2025
F4×H4,38,0.7225423118473172,0.7685239620041564,0.1835327297449112,0.5422056670865683,574,2025
F4×H4,39,0.7200216060496939,0.7677021211710491,0.18390902876853943,0.5432000749358826,548,2025
F4×H4,40,0.7212819589485056,0.7689068570976778,0.1836710274219513,0.5424441675040805,649,2025
F4×H4,41,0.7227223622614332,0.76774257081865,0.18376414477825165,0.5428406884087911,484,2025
F4×H4,42,0.7205617572920417,0.768053037747357,0.18362411856651306,0.5425400713461809,486,2025
F4×H4,43,0.7193014043932301,0.7684300736423602,0.18360751867294312,0.5422596926457615,542,2025
F4×H4,44,0.7214620093626215,0.7679272414611005,0.18382424116134644,0.5428781660555012,577,2025
F4×H4,45,0.7214620093626215,0.7689140575585073,0.18344746530056,0.5420434927379605,585,2025
F4×H4,46,0.7230824630896651,0.7680987818514502,0.18367677927017212,0.5425713214879112,525,2025
F4×H4,47,0.7207418077061577,0.7681095825426947,0.18371717631816864,0.5427054872264816,531,2025
F4×H4,48,0.7207418077061577,0.7679908455317611,0.18373334407806396,0.5426454234814159,540,2025
F4×H4,49,0.7216420597767375,0.7674964138881359,0.18400727212429047,0.543384961105557,590,2025
F4×H4,50,0.7212819589485056,0.7686328866223909,0.1834900677204132,0.5421749926495493,554,2025
F4×H4,51,0.7230824630896651,0.7689566249887052,0.18344272673130035,0.542020748925838,560,2025
F4×H4,52,0.7203817068779258,0.7676973208638295,0.1840216964483261,0.543292256278196,627,2025
F4×H4,53,0.7187612531508822,0.7679489840290956,0.1837615966796875,0.5428124351800465,546,2025
F4×H4,54,0.7229024126755491,0.7688100038402459,0.18338270485401154,0.5420301005650248,516,2025
F4×H4,55,0.723262513503781,0.7685906721559592,0.1835068017244339,0.5422763837089283,523,2025
F4×H4,56,0.7216420597767375,0.7683795998238006,0.18371419608592987,0.5426272506429699,597,2025
F4×H4,57,0.7211019085343896,0.7683183959067498,0.1835249811410904,0.542269073638908,492,2025
F4×H4,58,0.7227223622614332,0.7687792959925905,0.1834007203578949,0.5419610860559999,555,2025
F4×H4,59,0.7200216060496939,0.7680524024125779,0.1837877631187439,0.5427714955789373,567,2025
F4×H4,60,0.7221822110190853,0.7688295580328905,0.18350467085838318,0.5421348189811186,630,2025
F4×H4,61,0.7216420597767375,0.7680377191199059,0.18389053642749786,0.5428854444567885,619,2025
F4×H4,62,0.7214620093626215,0.7686515937019969,0.18365360796451569,0.5424631542515086,602,2025
F4×H4,63,0.7223622614332013,0.7684643111276769,0.18353770673274994,0.5422547296125095,575,2025
F4×H4,64,0.7216420597767375,0.7689793558552454,0.1836683750152588,0.5424676004943143,698,2025
F4×H4,65,0.7207418077061577,0.7683450799674709,0.1836176961660385,0.5423723542462421,534,2025
F4×H4,66,0.7225423118473172,0.7688451590313544,0.18341632187366486,0.5420117934854627,561,2025
F4×H4,67,0.7221822110190853,0.767875285194723,0.18377792835235596,0.5429324045401731,496,2025
F4×H4,68,0.7243428159884767,0.7682581096954911,0.1835869550704956,0.542368309330141,544,2025
F4×H4,69,0.7207418077061577,0.7681129709948495,0.18377158045768738,0.5428400400396198,580,2025
F4×H4,70,0.7214620093626215,0.7682545800578295,0.18355363607406616,0.5423439591293261,474,2025
F4×H4,71,0.7220021606049694,0.7686100145703443,0.18368946015834808,0.5424400101711127,579,2025
F4×H4,72,0.7221822110190853,0.768511537679588,0.18365520238876343,0.5424564163842209,576,2025
F4×H4,73,0.7211019085343896,0.7678309529456944,0.18368105590343475,0.5427800678487783,478,2025
F4×H4,74,0.7202016564638098,0.7682726518026566,0.18356935679912567,0.5423770885754978,508,2025
F4×H4,75,0.7223622614332013,0.7676828493494172,0.18394453823566437,0.5432652711488766,611,2025
F4×H4,76,0.719481454807346,0.7678802972802025,0.18370459973812103,0.5426596153834976,532,2025
F4×H4,77,0.7223622614332013,0.7685901780066865,0.1835455596446991,0.5421523492157514,539,2025
F4×H4,78,0.7225423118473172,0.7690624435257974,0.1834612786769867,0.5418663321404171,579,2025
F4×H4,79,0.7256031688872885,0.768879608294931,0.1834302544593811,0.5420299945716334,567,2025
F4×H4,80,0.7209218581202737,0.768151726416373,0.1835285872220993,0.5422715682772181,473,2025
F4×H4,81,0.7211019085343896,0.7677098157811512,0.18389074504375458,0.5430607569680679,587,2025
F4×H4,82,0.7202016564638098,0.7676930147058822,0.18382787704467773,0.5429788820010076,495,2025
F4×H4,83,0.7207418077061577,0.7679415717900063,0.1838403046131134,0.5428191182601688,578,2025
F4×H4,84,0.7211019085343896,0.768600131584892,0.18350856006145477,0.5422175022013762,550,2025
F4×H4,85,0.7216420597767375,0.7684231555525436,0.18357284367084503,0.5424001537092304,547,2025
F4×H4,86,0.7229024126755491,0.7684801944971538,0.18361012637615204,0.5424458345581601,568,2025
F4×H4,87,0.7211019085343896,0.7683486096051324,0.18367405235767365,0.5425578638228714,568,2025
F4×H4,88,0.7212819589485056,0.7679743268275052,0.18379759788513184,0.5427661270841112,611,2025
F4×H4,89,0.7205617572920417,0.7677031094695943,0.18388967216014862,0.543052583871609,547,2025
F4×H4,90,0.7207418077061577,0.7683241139197614,0.18385109305381775,0.5428792127472833,609,2025
F4×H4,91,0.7220021606049694,0.7688354172314087,0.18342499434947968,0.542000539746722,526,2025
F4×H4,92,0.7216420597767375,0.7682286019246409,0.18350571393966675,0.5423339176289145,501,2025
F4×H4,93,0.7200216060496939,0.7677179339477727,0.18379677832126617,0.5428267026585902,546,2025
F4×H4,94,0.7207418077061577,0.7680172472214691,0.18372097611427307,0.5428143009507066,527,2025
F4×H4,95,0.7212819589485056,0.7681726924640824,0.18363893032073975,0.5425371827850516,524,2025
F4×H4,96,0.7220021606049694,0.7688944327731091,0.1835537552833557,0.542218371171361,601,2025
F4×H4,97,0.7200216060496939,0.7681972587422065,0.18376250565052032,0.5427969266891497,622,2025
F4×H4,98,0.7216420597767375,0.7684595108204572,0.1836937814950943,0.5424505818150962,618,2025
F4×H4,99,0.7225423118473172,0.768436779953917,0.1835392266511917,0.542345932623275,520,2025
F4×H4,0,0.7145146927871772,0.7775625041702396,0.18071451783180237,0.5322651166536133,598,2026
F4×H4,1,0.7166518254674977,0.7776129589220064,0.18067698180675507,0.5323888555178493,508,2026
F4×H4,2,0.7141585040071238,0.7774177985692543,0.18078483641147614,0.5325852421888566,582,2026
F4×H4,3,0.715939447907391,0.7775012033629911,0.18069404363632202,0.532572495028887,491,2026
F4×H4,4,0.7148708815672307,0.7770287134903238,0.18086887896060944,0.5330190196247211,496,2026
F4×H4,5,0.7150489759572574,0.7774309785860424,0.18078157305717468,0.5325385786496423,605,2026
F4×H4,6,0.715939447907391,0.7775060772233658,0.18075762689113617,0.5324473721486948,592,2026
F4×H4,7,0.7148708815672307,0.7771655934563413,0.18083657324314117,0.532883738072996,496,2026
F4×H4,8,0.7173642030276046,0.7775660737581198,0.18066711723804474,0.5323984059367802,505,2026
F4×H4,9,0.7162956366874443,0.7775042924294258,0.18074408173561096,0.5325640328866931,535,2026
F4×H4,10,0.714692787177204,0.7772556569043929,0.18088796734809875,0.5326393772117624,638,2026
F4×H4,11,0.715939447907391,0.7775922278539336,0.18073312938213348,0.5324885534927918,576,2026
F4×H4,12,0.715939447907391,0.7776063002676916,0.18067415058612823,0.5323333034989309,541,2026
F4×H4,13,0.7139804096170971,0.7775509030096294,0.1807595193386078,0.5324956789766666,606,2026
F4×H4,14,0.7150489759572574,0.777452052883719,0.18071989715099335,0.5324125541291632,564,2026
F4×H4,15,0.7155832591273374,0.777479030730582,0.18076784908771515,0.5325268782360519,585,2026
F4×H4,16,0.7168299198575245,0.7771136971402384,0.1808360517024994,0.5328150563477542,532,2026
F4×H4,17,0.7141585040071238,0.7772382208405171,0.1808287799358368,0.5326826306542404,566,2026
F4×H4,18,0.7154051647373108,0.7772703471314379,0.1807655543088913,0.5327138269923429,511,2026
F4×H4,19,0.715939447907391,0.7773830637333441,0.18076027929782867,0.5326311832063894,533,2026
F4×H4,20,0.7154051647373108,0.7773556740109564,0.1808152198791504,0.5325537439493333,598,2026
F4×H4,21,0.715939447907391,0.777381896752691,0.1807871162891388,0.5325658342778572,561,2026
F4×H4,22,0.715939447907391,0.7777151040521137,0.18071343004703522,0.532353300044744,579,2026
F4×H4,23,0.7148708815672307,0.7777158591572423,0.18064895272254944,0.5322441627787404,569,2026
F4×H4,24,0.7157613535173643,0.7774990753394473,0.1806938648223877,0.5324933968031971,559,2026
F4×H4,25,0.7145146927871772,0.7770103163835571,0.18095864355564117,0.5330452447530939,601,2026
F4×H4,26,0.7155832591273374,0.7776289534215461,0.18071113526821136,0.5324946518528956,541,2026
F4×H4,27,0.7154051647373108,0.7775516581147579,0.18073564767837524,0.5324052650875574,561,2026
F4×H4,28,0.7178984861976848,0.777450885903066,0.18069295585155487,0.5325376373081363,502,2026
F4×H4,29,0.7170080142475512,0.7773620580815882,0.18076501786708832,0.5326520313244567,519,2026
F4×H4,30,0.7162956366874443,0.7774389415128518,0.1806958019733429,0.5327295830148409,467,2026
F4×H4,31,0.7155832591273374,0.7776945789218033,0.18067513406276703,0.5324878548466743,562,2026
F4×H4,32,0.7154051647373108,0.7773627445407959,0.180787593126297,0.5327148915691015,544,2026
F4×H4,33,0.715939447907391,0.7772225009246605,0.1807977259159088,0.5327756990866066,518,2026
F4×H4,34,0.7157613535173643,0.7770861014800884,0.18086570501327515,0.5328199065416134,581,2026
F4×H4,35,0.7173642030276046,0.777611586003591,0.18061281740665436,0.532455897268863,471,2026
F4×H4,36,0.715227070347284,0.7773052192591897,0.18076366186141968,0.532730956344233,516,2026
F4×H4,37,0.7145146927871772,0.7774524647592437,0.18078677356243134,0.5325856794498184,570,2026
F4×H4,38,0.7168299198575245,0.7776899109991908,0.18065956234931946,0.5322896185839285,563,2026
F4×H4,39,0.7155832591273374,0.7773665887123591,0.1807914525270462,0.5327266624596676,522,2026
F4×H4,40,0.715227070347284,0.7774659880056356,0.18075725436210632,0.5326258390984885,544,2026
F4×H4,41,0.7150489759572574,0.7771673782502815,0.1808047741651535,0.5327175586782051,524,2026
F4×H4,42,0.7145146927871772,0.7774116204363848,0.18082520365715027,0.5327134134585412,565,2026
F4×H4,43,0.7162956366874443,0.7775279066261711,0.18069559335708618,0.5324447735403689,523,2026
F4×H4,44,0.7166518254674977,0.7772555196125515,0.18078073859214783,0.5326449212939758,515,2026
F4×H4,45,0.716473731077471,0.7774685965506248,0.1807437539100647,0.53244658874953,558,2026
F4×H4,46,0.714692787177204,0.7772950596629156,0.1808464080095291,0.5327411977447246,588,2026
F4×H4,47,0.7161175422974176,0.7778041378113538,0.18067997694015503,0.5322944892707075,617,2026
F4×H4,48,0.716473731077471,0.7773177814626908,0.18082454800605774,0.5326132452135848,595,2026
F4×H4,49,0.7148708815672307,0.777301855609072,0.18081094324588776,0.5327840772469105,541,2026
F4×H4,50,0.7168299198575245,0.7773214196964917,0.18077406287193298,0.5327959604874116,485,2026
F4×H4,51,0.714692787177204,0.7776737105618889,0.18061001598834991,0.5324425730963925,453,2026
F4×H4,52,0.7161175422974176,0.7774225351377875,0.1807137429714203,0.532491715576499,547,2026
F4×H4,53,0.7145146927871772,0.7774602903942115,0.18073460459709167,0.5324976230086282,576,2026
F4×H4,54,0.717720391807658,0.7772908722617485,0.180747389793396,0.532827369998595,493,2026
F4×H4,55,0.716473731077471,0.7775965525469422,0.18065842986106873,0.5323357860812886,529,2026
F4×H4,56,0.7157613535173643,0.7771503540619301,0.1807992160320282,0.5328207686251731,510,2026
F4×H4,57,0.716473731077471,0.7771390274850029,0.18101854622364044,0.5330865911482712,657,2026
F4×H4,58,0.7150489759572574,0.7774845224042437,0.18073053658008575,0.5325696943691897,543,2026
F4×H4,59,0.7168299198575245,0.7776713766005827,0.1805868148803711,0.5324353080267453,477,2026
F4×H4,60,0.715939447907391,0.7777065233120175,0.18065504729747772,0.5323541562959782,515,2026
F4×H4,61,0.7166518254674977,0.7775096468112459,0.1807209700345993,0.5324615829351651,565,2026
F4×H4,62,0.7155832591273374,0.7777807981982917,0.18062515556812286,0.5323060568136494,519,2026
F4×H4,63,0.7150489759572574,0.7774458061049287,0.1807485669851303,0.532672319736542,496,2026
F4×H4,64,0.715939447907391,0.7774797858357105,0.18075509369373322,0.5325511287867618,559,2026
F4×H4,65,0.7141585040071238,0.7775476766513532,0.18070091307163239,0.5324955469725832,512,2026
F4×H4,66,0.715939447907391,0.7774679100914171,0.18068893253803253,0.5324963142234524,512,2026
F4×H4,67,0.7154051647373108,0.7772141947682473,0.18083488941192627,0.5328330511433422,571,2026
F4×H4,68,0.7168299198575245,0.7774786188550574,0.18061983585357666,0.5326452578930946,450,2026
