config,seed,accuracy,auc,brier,log_loss
F1×H4,39,0.7182379801235562,0.7740745236841151,0.18172423541545868,0.5361861595519415
F1×H4,40,0.7176112454114065,0.7740096499050317,0.18174536526203156,0.5363275002976547
F1×H4,41,0.7185961142447846,0.7738568450085369,0.18182110786437988,0.5364947594036524
F1×H4,42,0.7184170471841704,0.7739431055565298,0.18184523284435272,0.536553812657051
F1×H4,43,0.7189542483660131,0.7736570727489129,0.18179167807102203,0.5364571871592285
F1×H4,44,0.7185961142447846,0.7739537206330428,0.1818038821220398,0.5363374670912217
F1×H4,45,0.7180589130629421,0.7740655095699613,0.18177391588687897,0.5363932940616221
F1×H4,46,0.7185961142447846,0.7739699216760489,0.18180732429027557,0.5363626693003769
F1×H4,47,0.7173426448204853,0.7738338746790332,0.18176807463169098,0.536365347819984
F1×H4,48,0.7194019160175485,0.7743257703639455,0.18168218433856964,0.5360226022914529
F1×H4,49,0.7177007789417137,0.7737256008985993,0.1818668395280838,0.5366191317428597
F1×H4,50,0.7199391171993912,0.7739547647389293,0.181793674826622,0.536322430221574
F1×H4,51,0.7184170471841704,0.7739995916849913,0.18176083266735077,0.5362575264098691
F1×H4,52,0.7180589130629421,0.77413153186552,0.181758314371109,0.536307793870411
F1×H4,53,0.7189542483660131,0.7735479114784756,0.18190684914588928,0.5365811873260314
F1×H4,54,0.7184170471841704,0.77397604709725,0.18172667920589447,0.5364219377895182
F1×H4,55,0.7182379801235562,0.7738525293708727,0.1817801296710968,0.5363209269944899
F1×H4,56,0.7186856477750918,0.7741534928926669,0.18168143928050995,0.5361236369286199
F1×H4,57,0.7173426448204853,0.7739789357902026,0.1818189173936844,0.5364885871166869
F1×H4,58,0.7184170471841704,0.7738354930431574,0.18185260891914368,0.5365728114722975
F1×H4,59,0.7176112454114065,0.7736004126028037,0.18184886872768402,0.5365320961065659
F1×H4,60,0.7172531112901782,0.7737962520635884,0.181881383061409,0.5365117448961093
F1×H4,61,0.7183275136538634,0.7743692921776492,0.18157146871089935,0.5358694735973274
F1×H4,62,0.7194914495478557,0.7742951432579402,0.18163767457008362,0.5361416916678549
F1×H4,63,0.7173426448204853,0.7736272983293819,0.1819639801979065,0.5368206272480468
F1×H4,64,0.717163577759871,0.7737190926385731,0.18178674578666687,0.5365539438235934
F1×H4,65,0.7175217118810995,0.7737852541482502,0.18177849054336548,0.5363041368794128
F1×H4,66,0.7185065807144776,0.7740278173474573,0.18183580040931702,0.5363735686256287
F1×H4,67,0.7191333154266273,0.7738440373096622,0.18179666996002197,0.5363377383645823
F1×H4,68,0.7186856477750918,0.7740481426087154,0.18172283470630646,0.5362562958028828
F1×H4,69,0.7186856477750918,0.7739007670628305,0.18179556727409363,0.536317687788504
F1×H4,70,0.7186856477750918,0.7740125908032787,0.18172799050807953,0.5362189338788284
F1×H4,71,0.7194914495478557,0.7742954390879415,0.18162545561790466,0.5361537618494588
F1×H4,72,0.7176112454114065,0.7736622062695218,0.181914821267128,0.5368314754634008
F1×H4,73,0.7185065807144776,0.7739542252842212,0.18185864388942719,0.5365256598440916
F1×H4,74,0.7174321783507924,0.7737531304904743,0.18186832964420319,0.536667633148759
F1×H4,75,0.7181484465932492,0.7741117286572053,0.18174822628498077,0.5362397789386443
F1×H4,76,0.7176112454114065,0.7739059701904984,0.1817711591720581,0.5363691370087735
F1×H4,77,0.7178798460023279,0.7741109455777904,0.1816941350698471,0.5361497074373208
F1×H4,78,0.7185961142447846,0.7739594806171836,0.1817971169948578,0.5363184974099344
F1×H4,79,0.7184170471841704,0.7742604267372131,0.18166521191596985,0.5361947658104878
F1×H4,80,0.7178798460023279,0.7737154034644408,0.18179278075695038,0.5364167372371954
F1×H4,81,0.7178798460023279,0.773683906270197,0.1818697303533554,0.5365808545624512
F1×H4,82,0.717074044229564,0.7738382077184623,0.18177084624767303,0.5363621267147428
F1×H4,83,0.7185065807144776,0.7735465889443527,0.1819118857383728,0.536710899252159
F1×H4,84,0.7185065807144776,0.7738937019463317,0.18185341358184814,0.5364364375528954
F1×H4,85,0.7191333154266273,0.7742824225678894,0.18164822459220886,0.5360462613876107
F1×H4,86,0.7174321783507924,0.7738137408371877,0.18182073533535004,0.5365024036753644
F1×H4,87,0.7184170471841704,0.7742770628243384,0.18163754045963287,0.5360399170244391
F1×H4,88,0.7183275136538634,0.774049012696954,0.18180546164512634,0.5363893651320183
F1×H4,89,0.7190437818963201,0.7739322468553097,0.1817801296710968,0.536324931064896
F1×H4,90,0.7177903124720207,0.7736577688195039,0.18186070024967194,0.5365194355809717
F1×H4,91,0.7189542483660131,0.7744986220934615,0.18160218000411987,0.5359206324895448
F1×H4,92,0.7183275136538634,0.7739656756454436,0.18174585700035095,0.536267135506448
F1×H4,93,0.7173426448204853,0.773856375160888,0.18189889192581177,0.5366085752015683
F1×H4,94,0.7177007789417137,0.7740330030733604,0.18179872632026672,0.5363686129792448
F1×H4,95,0.7190437818963201,0.773771767780549,0.18180841207504272,0.5365581636984872
F1×H4,96,0.717969379532635,0.7741413290590887,0.18172156810760498,0.5362994646139239
F1×H4,97,0.7182379801235562,0.7736905015390468,0.18181340396404266,0.5363106882399442
F1×H4,98,0.7185065807144776,0.7736092004940152,0.18193332850933075,0.53682299278047
F1×H4,99,0.7180589130629421,0.7739910822220161,0.18175525963306427,0.536321450734636
F2×H4,0,0.7185065807144776,0.7732632534102761,0.18197469413280487,0.5368629662608492
F2×H4,1,0.718864714835706,0.7732637058561602,0.18201951682567596,0.5369965492779828
F2×H4,2,0.7194914495478557,0.7733343918246788,0.18196532130241394,0.5368934221891111
F2×H4,3,0.718864714835706,0.7734680547799202,0.18197137117385864,0.5368614856031552
F2×H4,4,0.7200286507296982,0.7733557959953528,0.18189884722232819,0.5368484133958262
F2×H4,5,0.7200286507296982,0.7734650268728492,0.18201491236686707,0.5370156144297331
F2×H4,6,0.7192228489569343,0.7733681338465785,0.18203243613243103,0.5368946509687184
F2×H4,7,0.7186856477750918,0.7729925863609562,0.1820659041404724,0.5372119998369855
F2×H4,8,0.7182379801235562,0.7733940450743295,0.18205827474594116,0.5369663103899177
F2×H4,9,0.7193123824872415,0.7734025371355401,0.18194375932216644,0.5368197783324156
F2×H4,10,0.7192228489569343,0.773296055736878,0.18201766908168793,0.5370418875533577
F2×H4,11,0.7185065807144776,0.7728022632596052,0.182102769613266,0.5373001012441617
F2×H4,12,0.7190437818963201,0.77317144169932,0.18205668032169342,0.5370150755304222
F2×H4,13,0.7203867848509267,0.7735932952810103,0.1819811314344406,0.5369464144533218
F2×H4,14,0.7196705166084699,0.77323269591133,0.18204492330551147,0.5369881439398239
F2×H4,15,0.7182379801235562,0.772992516753897,0.18210828304290771,0.5372053730782096
F2×H4,16,0.7180589130629421,0.7729759154703011,0.18213507533073425,0.5372895166658653
F2×H4,17,0.7193123824872415,0.772846724768607,0.18206541240215302,0.537313683693222
F2×H4,18,0.7194019160175485,0.7732821691285872,0.1820095330476761,0.5370400208609863
F2×H4,19,0.7184170471841704,0.7733424140382403,0.18202267587184906,0.5370720120017536
F2×H4,20,0.7187751813053989,0.7732286064966079,0.1820116490125656,0.5370537084465263
F2×H4,21,0.7201181842600054,0.7732542740996518,0.18206754326820374,0.5370501816239132
F2×H4,22,0.7193123824872415,0.7734534546992735,0.18190932273864746,0.5367086550634363
F2×H4,23,0.7190437818963201,0.7731045145119929,0.1821194440126419,0.5372407072886912
F2×H4,24,0.7190437818963201,0.7733324776305535,0.18196402490139008,0.5368095347267394
F2×H4,25,0.7194914495478557,0.7733160503646053,0.18200542032718658,0.5368907085541342
F2×H4,26,0.7186856477750918,0.7732863107486038,0.18202395737171173,0.5370079172080207
F2×H4,27,0.7185065807144776,0.7733187998434399,0.18191394209861755,0.5367301411636274
F2×H4,28,0.719760050138777,0.7730493857211838,0.1821477860212326,0.5372900818584117
F2×H4,29,0.718864714835706,0.7733968467584583,0.1819722056388855,0.5368916125488304
F2×H4,30,0.7187751813053989,0.7734356178903784,0.18194176256656647,0.5367811622103983
F2×H4,31,0.7200286507296982,0.7736325710641089,0.18188011646270752,0.5367891631549991
F2×H4,32,0.7202077177903125,0.7733600072224285,0.18194538354873657,0.5369798728328353
F2×H4,33,0.7190437818963201,0.7731783850034654,0.18208128213882446,0.5372778187434747
F2×H4,34,0.7191333154266273,0.7729146438565262,0.18209008872509003,0.537265625673866
F2×H4,35,0.7191333154266273,0.7732577022473126,0.1819533407688141,0.5367522625980232
F2×H4,36,0.7187751813053989,0.7731520909368894,0.18209362030029297,0.5370977101681437
F2×H4,37,0.719849583669084,0.773240770330186,0.18199163675308228,0.5370282976788435
F2×H4,38,0.7194914495478557,0.7735609105967629,0.18191324174404144,0.5366476592053687
F2×H4,39,0.7185961142447846,0.7735572562261599,0.18197102844715118,0.5368648849277331
F2×H4,40,0.7192228489569343,0.7731107791473122,0.18206022679805756,0.5371122314354108
F2×H4,41,0.718864714835706,0.7727531554794085,0.18220192193984985,0.5375363090521742
F2×H4,42,0.7190437818963201,0.773104114271403,0.18206578493118286,0.5372095923919551
F2×H4,43,0.7202077177903125,0.773387345394891,0.18199104070663452,0.5369954274614245
F2×H4,44,0.7194914495478557,0.7731337668785807,0.18204350769519806,0.5369607364545375
F2×H4,45,0.7195809830781628,0.7735652436361921,0.1818935126066208,0.5366771704433722
F2×H4,46,0.7194914495478557,0.7729697552455705,0.18212319910526276,0.5370980135505544
F2×H4,47,0.7189542483660131,0.7733038517274975,0.18200813233852386,0.5369383155754884
F2×H4,48,0.718864714835706,0.7733743462766035,0.18200844526290894,0.5368958837218752
F2×H4,49,0.7200286507296982,0.7733860054590032,0.1820223480463028,0.5370719603220043
F2×H4,50,0.7202972513206196,0.7731699103440197,0.18198344111442566,0.537123524516632
F2×H4,51,0.7195809830781628,0.773355935209471,0.18198497593402863,0.5367723731841589
F2×H4,52,0.719849583669084,0.7732140412194906,0.18193772435188293,0.536794863964464
F2×H4,53,0.7182379801235562,0.7734339125174305,0.18197989463806152,0.5369118398964211
F2×H4,54,0.719849583669084,0.773560823587939,0.1819264441728592,0.5367944983954905
F2×H4,55,0.719760050138777,0.773579808913309,0.18186300992965698,0.536634217617861
F2×H4,56,0.7182379801235562,0.772766450427697,0.18224899470806122,0.537448134618375
F2×H4,57,0.7196705166084699,0.7729551725666886,0.18203850090503693,0.5372039267023841
F2×H4,58,0.7195809830781628,0.7731744522046261,0.18211685121059418,0.5372827765857868
F2×H4,59,0.7185065807144776,0.7732104216524172,0.1820504069328308,0.5369307334702638
F2×H4,60,0.7195809830781628,0.7732292503619045,0.1820516735315323,0.5371020970259339
F2×H4,61,0.7185961142447846,0.7733869451543011,0.18202154338359833,0.5369653837401214
F2×H4,62,0.7187751813053989,0.7734756767528919,0.18196600675582886,0.5368928847292709
F2×H4,63,0.719849583669084,0.7730625936606486,0.1820693463087082,0.5370576420739253
F2×H4,64,0.7194019160175485,0.7733986043367008,0.18188196420669556,0.5368218432719172
F2×H4,65,0.7194019160175485,0.7734427526139365,0.18199440836906433,0.5368273195181077
