accuracy,auc,brier,log_loss,best_iteration,seed,Michigan vs Arizona_prob,UConn vs Illinois_prob,feature_set,hyper_config,n_features
0.7187889581478183,0.7753229310050834,0.18155710399150848,0.5345311800278144,498,6,0.5748019218444824,0.3980129659175873,F3,H3,36
0.7187889581478183,0.7752763204248798,0.18149112164974213,0.5344253743865894,465,7,0.5991150140762329,0.3949987590312958,F3,H3,36
0.7175422974176313,0.7757420143513908,0.18146727979183197,0.5341327648684516,567,8,0.5838570594787598,0.4158221483230591,F3,H3,36
0.7186108637577916,0.7757444856045386,0.1814032793045044,0.5340531029013929,538,9,0.5982886552810669,0.41567492485046387,F3,H3,36
0.7170080142475512,0.77554431409957,0.18139824271202087,0.5344247389482116,415,10,0.5916091203689575,0.4027491807937622,F3,H3,36
0.7184327693677649,0.7761490846615633,0.18134945631027222,0.5338768850696488,619,11,0.574784517288208,0.42119860649108887,F3,H3,36
0.7187889581478183,0.7756341716098594,0.1813877373933792,0.5344121832799668,431,12,0.5824325084686279,0.42431193590164185,F3,H3,36
0.7203918076580588,0.7757774356465086,0.18137362599372864,0.5342151334889811,509,13,0.5842443108558655,0.4192190170288086,F3,H3,36
0.7200356188780054,0.7755445886832532,0.18142688274383545,0.5342952517522128,474,14,0.5786494612693787,0.4031897187232971,F3,H3,36
0.7193232413178985,0.7761844373107604,0.1813957691192627,0.5337106429592102,749,15,0.5685149431228638,0.4053870439529419,F3,H3,36
0.7170080142475512,0.7754335195834455,0.18143078684806824,0.5343465193913778,427,16,0.5901416540145874,0.4103175401687622,F3,H3,36
0.7202137132680321,0.7753693356475245,0.18148662149906158,0.5346026302235469,456,17,0.587101399898529,0.40665045380592346,F3,H3,36
0.7203918076580588,0.7759206310372371,0.18132147192955017,0.5339761892307177,518,18,0.6026706695556641,0.40809354186058044,F3,H3,36
0.7162956366874443,0.7757945971267014,0.1813867837190628,0.534141724088722,514,19,0.580350399017334,0.431582510471344,F3,H3,36
0.7180765805877115,0.7756306020219793,0.1811375766992569,0.5336958133872562,599,0,0.5803898572921753,0.4121432900428772,F3,H4,36
0.7198575244879787,0.7763657311875167,0.18092335760593414,0.5331312698731143,650,1,0.568348228931427,0.4103943109512329,F3,H4,36
0.7196794300979519,0.7756517449655768,0.1810830980539322,0.5336228829224531,570,2,0.5767325162887573,0.40538835525512695,F3,H4,36
0.7189670525378451,0.7759835793465842,0.1811070442199707,0.5334107423762326,751,3,0.5789402723312378,0.41563671827316284,F3,H4,36
0.7187889581478183,0.7761100937785652,0.1809915155172348,0.5332147468732966,648,4,0.5555698871612549,0.40621212124824524,F3,H4,36
0.7198575244879787,0.7763221410278272,0.18091413378715515,0.5331345862201857,634,5,0.5785870552062988,0.42894887924194336,F3,H4,36
0.7170080142475512,0.7756329359832855,0.1811244934797287,0.5335763501569181,639,6,0.5614362955093384,0.41074055433273315,F3,H4,36
0.7168299198575245,0.7752678083307042,0.18135195970535278,0.5341393559425436,700,7,0.5654046535491943,0.4077845811843872,F3,H4,36
0.7178984861976848,0.775692177412911,0.18111880123615265,0.5336867162185043,587,8,0.5753896236419678,0.4151681959629059,F3,H4,36
0.7175422974176313,0.7758995567395603,0.1810721606016159,0.5334701825830561,665,9,0.5781022310256958,0.4154016375541687,F3,H4,36
0.7168299198575245,0.7761129769072377,0.18101787567138672,0.5332155034364624,748,10,0.5701615810394287,0.41761791706085205,F3,H4,36
0.7187889581478183,0.775848072298982,0.18117505311965942,0.5336308510764374,688,11,0.5705021619796753,0.4053736925125122,F3,H4,36
0.7173642030276046,0.7757788772108447,0.18114541471004486,0.533496838264938,715,12,0.5782805681228638,0.4168121814727783,F3,H4,36
0.7186108637577916,0.7760973256373018,0.18103864789009094,0.533198287808468,740,13,0.5515390634536743,0.4010791778564453,F3,H4,36
0.7175422974176313,0.7758836995318623,0.1811332106590271,0.5334493855107068,732,14,0.5716047883033752,0.41397783160209656,F3,H4,36
0.7189670525378451,0.7759069018530829,0.1810842603445053,0.5334415333195854,685,15,0.5686508417129517,0.4193834066390991,F3,H4,36
0.7195013357079252,0.7761481922645933,0.18093912303447723,0.5332197371898781,603,16,0.5684062242507935,0.40324583649635315,F3,H4,36
0.7182546749777382,0.7755562584897843,0.18117655813694,0.5337767913442211,662,17,0.5841124057769775,0.41799652576446533,F3,H4,36
0.7186108637577916,0.7756811940655877,0.18116489052772522,0.5336204754813397,670,18,0.5786915421485901,0.4194992780685425,F3,H4,36
0.717720391807658,0.775429812703724,0.1813310980796814,0.5339136324885309,687,19,0.5666171312332153,0.41406792402267456,F3,H4,36
0.7191451469278718,0.7750903586255109,0.18153472244739532,0.5348231945473219,809,0,0.5792718529701233,0.39854270219802856,F3,H5,36
0.7187889581478183,0.775247489138156,0.18147526681423187,0.5345694286905915,798,1,0.5824227333068848,0.4103241562843323,F3,H5,36
0.7196794300979519,0.7750096996686049,0.1815088838338852,0.5347236556174775,786,2,0.58180832862854,0.3992844223976135,F3,H5,36
0.7196794300979519,0.7759911990437898,0.1813126802444458,0.5338878023728215,1125,3,0.5875818729400635,0.4056212306022644,F3,H5,36
0.7182546749777382,0.7752539418547085,0.181447371840477,0.5345725691093742,795,4,0.5831918716430664,0.3917129635810852,F3,H5,36
0.7207479964381122,0.7752041735621494,0.18153055012226105,0.5347331242957926,798,5,0.5913398265838623,0.40571463108062744,F3,H5,36
0.7184327693677649,0.7755202880273002,0.18151479959487915,0.534344879594282,1172,6,0.5691747069358826,0.42239969968795776,F3,H5,36
0.7184327693677649,0.7753311685155758,0.1815224289894104,0.5345444130791704,945,7,0.586814820766449,0.3988649249076843,F3,H5,36
0.7178984861976848,0.775674192181669,0.18143968284130096,0.5342181426743293,1047,8,0.5884621143341064,0.41143977642059326,F3,H5,36
0.7193232413178985,0.7754164267491737,0.18145400285720825,0.534398066392606,973,9,0.592111349105835,0.4084603786468506,F3,H5,36
0.7200356188780054,0.77550779446972,0.18136067688465118,0.5344546956549846,793,10,0.5795809030532837,0.40657007694244385,F3,H5,36
0.7203918076580588,0.7753370034188414,0.18149633705615997,0.5345260805996349,898,11,0.5863053798675537,0.4088670015335083,F3,H5,36
0.7191451469278718,0.7756113125182427,0.18139204382896423,0.5342717566169646,948,12,0.5910887718200684,0.4105413556098938,F3,H5,36
0.7189670525378451,0.7760695240393897,0.1812489777803421,0.5337561167418697,1072,13,0.5801135301589966,0.4079766869544983,F3,H5,36
0.7198575244879787,0.7756672589436711,0.18142205476760864,0.5341289993102846,1146,14,0.5813015103340149,0.407656729221344,F3,H5,36
